,review,rating
64,i so badly wanted to give this hotel  starsoverall bloody brilliant the hotel besides its colour is beautiful inside and out with an amazing gothic lobby filled with chandeliers onermants and a very well looked after yamaha piano reception staff very friendly upon my arrival i chose not to eat dinner at the hotel however there was an array of eating areas and a bar in the morning breakfast was fantastic it was a buffetonto the roomsthe doors had contactless entry readers with keycards and my room in particular was room  on the seventh floor with reddish curtains a blue wall behind the bed and huge window a big dresser and desk in front of the bed two bedside tables both with lamps and treble plug socket capability   standard uk  usb a  usb c at either side plus there were plug sockets dotted around other areas of the room too a huge bathroom with a bath and the entire room was very clean there was an air con unit in the room and a fan each room is equipped with a telephonethe only downside is you have to get staff assistance if you want to shut the window which i did because of the noise outside so maybe britannia could fix this so guests are able to operate themoverall fantastic stay especially considering some of the reviewsto sum it up cheap cheerful basic,4/5
65,it was really a bf experiment they gave me a not clean room and i must go back to the reception to ask them for another one and they gave me  they never cleaned the room or changed towels or blankets they never took the trashthey leave u like that until u check out  they have conserge but just to put ur luggages there they have no idea about reservations in the city or orientation staff is weak in communication with guests i will never go there again,1/5
66,i had a bad experience with the hotel reception and concierge service had a flight to catch very early hours of the morning after waiting for  minutes to get the cases down to the reception they eventually came out to say they do not provide for concierge service i had to move  suitcases one after the other by myself and they were just looking till i finished moving the cases,2/5
67,if i could rate this place a  i would  first of all disgusting hotel with filthy rooms  my bed was bumpy and disgusting and there was no shower head in my room on top of all of that my belongings that where left in my room where stolen by house keeping and the staff and manager where so rude and disrespectful that they swore and shouted at me over the phone  the manager adam was so rude that he caused me to sue this hotel  steer clear ,1/5
68,i had booked three rooms and in none of the rooms the ac was working properly when i went and complained i was told that maintenance person was not onsite and the repair will be done only next morningall the three days during the day time the ac didnot work only at the night time it would work for certain time miraculously the rooms were never cleaned i was told that the room will only be cleaned after  days which was shocking to heari stayed for four days and not even my bin was cleaned i had to throw my trash everydayi think these are some very basic things that a customer expects and the otel should definitely look into,2/5
69,excellent location and great view but rooms were a bit too old i kept hearing some kind of machine noise all the night,3/5
70,only the location is goodhotel rooms are really pathetic and unhygienicthey gave us a cube sized room in basementwe had to upgrade but still the lifts stink so badcarpets are really filthy and furniture of rooms is brokenparking inside hotel and internet both are availed by paying additional cost,1/5
71,professional regular client who spends the weekend regularly at  this britannia international hotel almost every weekend is very disheartened and angry today because of the lady called samira on the reception who clearly has no etiquette of how to communicate with customers i phoned from my room at  am to request a late checkout for  instead of am firstly the telephone in the room was not working the wire was ripped off i had to contact bookingcom to connect me to britannia hotel samira answers the phone and is so damn rude shouting and saying that if i wanted a late checkout then i need to come down to the reception to make a  payment  first a measly   could have been taken out from the card details held by them as done previously or waited for me at am  it really was not a big deal the reason i wanted a late checkout was because i was on an international work phonecall meeting and there was a possibility it was going to run a little late bearing in mind im still in my pjs could this silly girl not take the payment over the phone and understand my predicament instead of bellowing down the phone expecting me to run to the reception totally defeats the object if i was a manager i would definitely not be hiring her she puts off the customers ridiculously anyway i ended up winding up my meeting and rushed to get ready to check out at am amd went to the reception to speak to this samira and the manager of the hotel the manager was not the hotel manager he was a newly appointed team leader who clearly did not know how to resolve this issue seriously lacking in communication skills with too much hand movements ive always booked through booking com legitimately may i please note that as i come most weekends this hotel always asks me to book directly with themnot a good sign why would they do that its still the same price for me but id rather be protected by bookingcom  i will not be taking this matter lightly and there will be further investigation into this by booking com regarding the handling of this matter,1/5
72,the fire alarm was accidentally triggered multiple times at am two nights in a row not a pleasant experience hotel location good for visiting canary wharf and a short walk from the underground,2/5
73,extremely friendly and pleasant helpful staff throughoutbeautifully decorated for xmas lovely lobby and bar area,5/5
74,please read this before booking this hotelthe ac does not work during the day they shut it off on purpose its almost  c and its boiling in the room reception does not pick up the call i went to the reception and they said there is no ac in my room at all except the ac starts to work every night miraculously so i called the hotel from my phone number and told them id like to reserve a room and i asked them if the ac was working in all the rooms  and they said yes then i told them that im staying in room no so and so and that they have been shutting off the ac during the day and their reply was sending a second fan to my room i had already complained the previous day as well and they had given me a fan another time i had a lot of groceries with me and had walked for  minutes and was visibly tired and sweating and my key card stopped working so i went back down and the girl at the reception mirudula made me stand in a long queue of almost  people checking in just cuz my key card stopped working im halfway through my stay now ill post another review if theres anything worse that they do would not recommend even to my worst enemies,1/5
75,had a lovely  days and night stay over christmas room was perfect great views hotel staff were lovely and the food was amazing thank you for a lovely stay ,5/5
76,many people put one star just because the hotel is not as fancy as a tacky  star one with golden door handles however britannia is very clean personnel is nice and friendly always ready to help at any time food is great with an affordable price we had our room with river view and rooms have air conditioning system that works very well beds are comfortable when i lost my wallet in the common living room i found it the next day straight on my bedside table as one of the cleaners had collected and left it there our stay couldnt be better i definitely recommend this hotel,5/5
77,i always like staying at bih but on this occasion my stay was spoilt by the refusal to allow a late checkout  something that had never been a problem previously the management did not handle the situation well,4/5
78,its a lovely georgian hotel the rooms are clean and well presentedthe beds are a little basic from a comfort perspective but perfectly fine for a night the pillows too could be improved but are fine for a short staythe service is very good the location ideal for getting in and around the wharf and travelling to stratfordthere are gorgeous little georgian details and styling everywhere its well lit easy to navigatethe shower pressure was really good although the showers themselves were quite basicthe breakfast was fine plenty and well prepared and the cost of the room was very reasonable for londonwould stay there again if we were budgeting and needed a quick stay,4/5
79,clean but old and tiredcharging for wifi in bedrooms sets the wrong tone  hard to believe they think this is worth doing i felt instantly annoyed on arrival,2/5
80,it was my first time stay at this hotel and to my surprise the room was pleasantly spacious and very clean worth every pennywould recommend,5/5
81,beautiful clean but a bit outdated and no free wifi which is horrible for travellers  a day if you want to connect per device we had to sit in the lobby to be able to check mapsplan our dayreceive messages,4/5
82,good location went to the o for an eventcheck in people werent rude but werent very happy either or nicehad to pay  extra for a room with a window because ours didnt have one that price is abit steep in my opinionrooms clean and okay bit outdated but finebut air con boiling obviously cant open our window we paid  for and we tried to turn the air com down but it didnt changed so sweating all night would of been an okay cheap night stay but too hot and overpriced window,3/5
83,we stayed here the night before jetting off from gatwick so the location was spot on the staff were friendly and we checked in with no problem the rooms were a bit dated but clean enough the car park was busy but we got a space did the job at a reasonable price,4/5
84,stayed here from th till st june  paid  euros per night not worth it at all they might argue and say it is central london prices but there are many places which are lesser than this shabby place and give you the value for money beds are so old and dirty the springs in the bed poke you when you sleep look out of the window there is a lot of dirt and the window panes have not been cleaned for ages there are stains in the bath tub next to the taps and in some places under the sink rooms smell and you cannot open windows poor ventilation rooms dont get cleaned at all probably once a weekall in all its not worth night never going to choose this place again no internet in the rooms and signals are weak so forget about getting online when you are in the room which you paid forsome of the staff are friendly and helpful appreciate them being nice to frustrated people,2/5
85,spent  days here rooms lovely and clean food plenty of choice and nice staff very helpful definitely recommend and would return very handy for tube nearby to get to central london,5/5
86,stayed here recently and i was a little apprehensive after reading reviews however i believe a lot of the reviews are really petty and from people who expect the ritz for a fraction of the cost first impression on check in was brilliant especially at how quick check in was we had two rooms which i looked at both and everything you could need was there including windows bar and dining areas were excellent and staff all seemed extremely helpful the chef was really attentive and hands on during dining and made sure everything was kept fresh and topped up waiting staff were all very polite and friendly views from the rooms were amazing especially at night when the whole area was lit up we had an amazing weekend and the hotel experience was fantastic looking forward to returning and seeing staying here again  to be clear im not a jet setting businessman im a normal everyday member of the public and this hotel ticked all the boxes,5/5
87,rude and unhelpful night manager jefferson put me in a room with no signal when i was on call and needed to be accessible by phone the staff have changed and they have clearly not been trained in customer service come back old team will not stay in this house of horrors again,1/5
88,the hotel was absolutely brilliant great service and great atmosphere the rooms were very nice and clean would  recommend to anyone ,5/5
89,this hotel is situated in a great location dlr undergrounds are nearby the reception team are very accommodating i was on the th floor which was west facing and providing a great view the hotel is great value for money clean and team very helpful would certainly recommend,5/5
90,beware if they offer a windowless room as they are in the basement and are tiny we booked a double but the room was at best a very small single the small double bed only just fits the room and a desk and chair made sure there was no space for two people to be comfortable at all we had nowhere to store our clothes but the bath was nice and clean our freinds also had a basement double room and thier bathroom door could not be fully opened as it hit the bed and a larger person would not fit through the gap at all  pounds for a night in a stuffy broom cupboard was shocking if wed known before hand we would have not stayed here at all,1/5
91,stayed there as part of an organised coach tour sunday night th august alright  breakfast good my room nice and quiet hotel attire tired but overall ok,4/5
92,this hotel is quite worn and tired some staffs appearancedress looks not professionalthis time when stayed in the hotel the receptions black lady gave me a key that does not open the room door and it also sounded like someone was actually already in the roomi went back to the reception to tell the same lady about the key being faulty and there seemed someone was already allocated the same room she then remade the key and asked me to go back to the same roomso i did but still couldnt open the door by this time i was certain that she double allocated the room to me and thats the reason why the key does not workso i went back to the reception and told her again that the key does not work she added  it seems to be an old problem that the keys sometimes do not work which obviously is not convincing at alleventually she gave me a new room although having me going through this and almost opened someone elses room there is not any sort of apology from hersuch a careless person they have in the receptionother than that i stayed in the hotel a few times before and have to say the rooms were clean  not the window and the shower was very powerfulif you did not experience any unusual drama nor do you have a high expectation for a hotel room then you would be fine in this hotelbut having a key that does not open the hotel room twice never happened before in my life,1/5
93,was asked to review this hotel but i cant as ive not stopped here and to me its a way of getting bullshit hotel reviews and apparently you get paid for it to me its wrong  as i could say its amazing and well worth the visit but people could go visit it and have a shit time so this is my review lol go visit and make your own mind up ,1/5
94,stayed for a night and got an amazing room very spacious and comfortable im extremely grateful definitely will be back complete amenities and a great view too,5/5
95,dont understand all this hype about how bad this hotel is we were in room  yes furniture was old but the room was well cleaned sheets were fresh bathroom clean shower worked buffet breakfast and dinner was acceptable bottle of wine house over priced and garbage  location excellent especially if your going to abba voyagebut if you like blowing serious dosh the canary wharf hilton is nearby,4/5
96,i am certain prison cells are nicerwhere to start poop in the toilet clearly not cleanedhairs in the bed someone must of nappedstrange smell in the room  probably the last time it was ventilated was  the same time the furniture was purchasedbreakfast again they must have the same caterer as a prisoni was my money back,1/5
97,honest review ive got to say after reading reviews i wasnt expecting much im a bit believer of you get what you pay for i travelled with my disabled friend in a wheelchair the whole hotel was accessible our room was very large and it was spotless i cannot fault the cleanliness of the room the staff where very friendly and helpful breakfast was good pretty much what you would expect for a buffet breakfast it was a cheap  night break for us and it was fine for a base i would stay again,4/5
98,lovely hotelnever used the dining or any of facilitiespillows in room rather hardbut we werent happy as the  nights we stayed first night fire alarm went off a few times early hours of the morningthen the next night fire alarm went off  plus times at around am not ideal reallyhopefully the hotel sort the alarm out,3/5
99,we booked with caledonian coaches and were surprised at the size and quality of our room good size ensuite bathroom huge bed and a sitting area views of canary wharf from our window and room service excellent location few mins walk to underground station and really lovely kind staff we will be back,5/5
100,needed a cheap place to stay within a short walk of the jubilee line and this place ticked those boxes rooms are oddly decked out with oldfashioned fixtures and fittings despite being a relatively modern building the rooms could definitely do with a makeover but that said it was a comfortable nights sleep air conditioning was broken in my room but staff were very friendly and accommodating and got me moved to a new room instantly if youre looking for somewhere cheap to stay in canary wharf then this hotel is certainly worth considering,3/5
101,never get a room with no window there is no air and you will suffer i needed a walk at am to save me from an asthma attack the air is unbearable getting a second fan didnt cut it if you want the air of satans booty cheeks to send you into the most delirious state youve experienced pls purchase a new room here,1/5
102,acceptable only because its cheaprooms and entire hotel are very outdated theres a difference between well kept with a traditional design and seeming like its not been done up since the s this hotel is the latter it was probably once a grand hotel with its design but that has long gonebedside cabinets and desk all had broken drawers which either didnt open or had handles missing bathroom had clearly had work done over time but tiling was just filled with fillerheating in room was broken and stuck on  degrees but did hit  at one point asked reception and they said theyd send someone window being opened slightly was their solution but was far too hot and could barely sleep through the heat and noise would have been good to have been offered a different room instead of thats the best we can do by the lady who seemed unsure of everything at reception,2/5
103,great place for a familynice clean roomsopen to upgrades with reasonable extra costsbest customer servicegreat location  mins walk from the tubes,5/5
104,i been there with my girlfriend i was booked room with double bed when arriving there rude staff who was working there  indian people sadly they say we dont have double bed only we have room with single bed wow so rude and i pay for double bed and we had single bed and bad service bad everything i saw it was  and no thank u guys robbing people sleep in car much better than the hotel,1/5
105,vero bad experience no cleaning of the room in  days bathroom smelling no heather awful breakfast veeeery old hotel experience to not repeat,1/5
106,lovely reception but the rooms need alot of improvements they are substandarda far cry from the reception the structure,3/5
107,paid for parking till am and i received penalty notice i used evology app and they told me to select h and automatically goes till am what a waste of time rubish services,1/5
108,very basic amenities in room we booked the highest grade room and it was a no frills room,3/5
109,beauty view and well maintained rooms and i would like to appreciate haban who helped us a lot with the room services,5/5
110,i have received a message from someone i consider that it is not anyone from the hotel team and that they are using the hotels name to make scams please if anyone from the hotel team reads this make sure that this does not continue or if these people who contacted me are part of the hotel team you guys are reading this do not respond at all also who doesnt use paypal who prefers to use such a complex and delicate system to make payments really stupid i tried to see how far it went and obviously everything is a scam i looked for the photo of one of the scammers and it does not appear on google at all which makes me believe that it is a photo created with artificial intelligence adding that they do not have a visible phone number in the bigscam telegram account,1/5
111,stayed only one night but food was nice room was nice and beds were comfy staff very friendly no problem would go back,4/5
112,great location near the waterfront and views from the main area good view if your room has one rooms are spacious our first rooms heating didnt have the heating work but we got a much nicer warmer room swap with a nice view comfortable beds,3/5
113,awful hotel fire alarm went off at am waking up everybody nobody would answer the reception phone leaving me to get dressed and go down  floors to find out from security that there was an issue with the fire alarm dodgy lifts that wouldnt close properly no vending machines anywhere on site to try and find a bottle of water  parking charges for two nightshow is this place functional in canary wharf,1/5
114,great britainian hotel is number one when i went to cheater in london accomadation you give me to stay with reasonable price to afford great place feeling safe as well thank you and i hope to come again to wonder your service,5/5
115,useful if youre working in canary wharf downside can get a bit stuffy in the windowless roomsupsideonsite pizzeria,3/5
116,i recently stayed at britannia hotel canary wharf and couldnt sleep at all that nightthe emergency alarm went on  times between pm and am and when we called the reception they said it was all false alarm,1/5
117,first lets start off with the entrance the hotel is very outdated while this would of been a decent hotel back in the early s or late s this hotel is in desperate need of a remodel you have to pay extra if you want a window in your room there is a aircon control module on the wall that doesnt work but im guessing they thought it was okay because they supply you with  fans to circulate the hot air when checking in the hotel staff just seemed rude and walked away when i was trying to check in there is no free wifi unless you are in the lobby and the wifi is awful depending on where you are in the hotel there is no service in your room so you would have to pay for wifi which is  for  hours check out is am but someone comes around at am knocking the doors food is dreadfully expensive the hallways smell very nice novotel is across the road save yourself the disappointment,2/5
118,extremely small rooms with no ventilation no service was provided even when requested only good thing was the locationdefinitely not a  star not worth the money,2/5
119,you have to pay extra to have a window in your hotel room only supplied one room key staff very unhappy and unwelcoming felt judged hotel is very outdated not very clean hairs in the bed wifi is not free and not worth paying for lighting in the room is awful location is close to the jubilee line but took a while to find it it wasnt made clear that if myself yrs old and my sister yrs old would need for her id aswell as mine check in took longer than i expected we only stayed for one night but all these things complicated our already long day getting here,2/5
120,disgusting behaviour from a manger called adam who allowed his friend in a tesla registration gfwev to park in front of the hotel entrance and decided to give me attitude so because you know the manager you can park ever you want and have authority,1/5
121,hiwhenever i visit london  i have always stayed at this hotel because its situated in one the best locations in london my experience with this hotel has always been amazing for the very first time i was disappointed with the lady manager at the reception we had an issue regarding the power the lady manager was so rude to us and said if we had any issues we can go out of the hotel she literally said get out if we have issuesshe did not even hear us out she was so arrogant and said us she will cancel our bookings if we have problem with the staff we go to manager but what if the manager has so much arrogance and disrespect towards the customers to whom should we complain to  it was on st week of december we could see at the reception that the lady manager was rude and yelling at other customers too i think she needs to learn some manners to how to hear out people and be polite she is genuinely spoiling the reputation of the hotel how can she even be a manger apart from that the rest of the staff are very nice and cooperativethank you,2/5
122,lovely clean hotel only stayed  night breakfast was plentiful and tasty,4/5
123,the only good thing about this hotel is location it is in central of canary wharf the room was outdated like s i checked out  day early and the refund was not smooth i signed some card refund form and swiped the card but have to wait  days to get the money back wifi is not free in the room  per day it is free in the lobby but really really slow so dont bother just use the mobile data the parking is so horrible  per day,2/5
124,first  last time staying at this hotel once i arrived they informed me house keeping will do cleaning after four days upon request and i saw rat at reception area,1/5
125,very dreadfulwe stayed for  nights and they denied housekeeping for all nights no cleaningif we need anything need to come at the receptionno free wifi in the room only in the lobbycheck in time pm and check out  am and  if ask for an additional extra hour they charges  per hourvery bad,1/5
126,we had to book something quick and this was the first one that came up in a good location for us in london we paid  for a one night stay on a friday nightwhen we got to the lobby it looked dated but spacious and busy which we thought signalled a good stay  we were wrong the receptionist was friendly and nice enough so nothing wrong with the customer service however we couldnt find the room for the first  minutes because no one explained to us how the numbers workedthen when we finally got to the room it was windowless which reception told us which wasnt a big deal at first except there was no air con instead there was a simple desk fan that blew hot air across the room to add to this the room and hotel was boiling hotwe dumped our stuff in the room and went to the bar to get a drink there was a very limited selection of stuff available and the bar tender didnt seem happy to be there at all when we went to sit down the sofas on the lower side smelt very funny a bit like urine so we moved to the complete opposite side and ended up on a torn leather sofai mean if you want to be in a sauna for a whole night then book here i must have lost about lbs just in sweat from the night heat as well as tossing and turning we got up as early as we could and got the hell out of there never staying here again would rather pay more money to go somewhere else then this,1/5
127,rooms were filthy the curtains had dead bugs on them the floor was not hoovered and the room stank of damp window had an great view of the river but because of the curtains i avoided heading to the window terrible,1/5
128,pretty nice hotel right in the heart of the docklands only a few minutes walk from the station room was clean and staff were friendly and helpful would stay again,4/5
129,one of the worst hotel i have been to no wifi no aircon no fan rooms are bad dont book this hotel at all,1/5
130,in no way this is a  star property would not waste time in elaborating the miserable condition and facilities,1/5
131,probably not to everyones taste but i liked it you need to remember this is an old building on arrival the staff was pleasant considering the customer before me was rude the staff remained professional we were upgraded to the executive suite which was a lovely surprise the room was spacious and had a lovely view of the docks my personal experience i would definitely stay again as the building and interior had character however the carpet is dated and could do with a refurb breakfast was lovely and a variety of options the downfall mostly for me was parking it is extremely tight and small especially for the price i drive a large car and at one point i didnt think i could get out i did about  point turn we had to park  mins walk away to a hour car park which is again tight for large cars overall stay was lovely and fit for purpose,4/5
132,location great as was out the way of central london but with plenty of connections intothe city via the underground system only around a  min walk to the stations additionally right next to large shopping centre with plenty of places to eatrooms were clean and comfortable if slightly datedhowever the buffet style dining in jennys restaurant served a limited selection of bellow standard food which was often not hot enough the roasted meats were dry and tough the currys were too watery etci cant speak on the pizzeria or the room service as we didnt get either,3/5
133,room was good i had an executive staff were friendly and mostly helpful waterside is really nice only downsides were i seen a mouse in the dinning area assumed it was because we were close to the water still it put me off my foodanother slight is that each of the rooms online advertise wifi however when you arrive you will learn that you need to pay extra for wifi so while there is indeed wifi they pretend its free until you get there,3/5
134,fantastic hotel  great location and fantastic value for money highly recommended,5/5
135,was good stay a slight leak in passagewhich due to no maintenance only got worse ,5/5
136,we booked tour with caledonian to see elvis exhibition we was booked into britannia international hotel on arrival the hotel looked ok room was out dated then came meal times for the days we was there the food was cold i did asked the waiter to take it to the chef to tell him that the food was cold when i looked he had put it in the binthe morning when we was leaving i reported to the hotel manager justed went over is head this hotel needs better management waiters and chefs i shall not step one foot in there again,2/5
137,single beds are too narrow for me bus dlr and trains are available from the hotel stayed there from th may to th may no free internet in the room you can find free wifi on the lobby,4/5
138,this hotel is horrible not only the rooms are small but they also dont have air conditioning the bed is not comfortable the window is dirty the service takes  days to clean your room my recommendation dont ever go to this hotel only if you just want to sleep here thats it,1/5
139,my trip with my family was very comfortable britannia international hotel we achieved there happy memories very comfortable rooms staff also very welcoming and polite give five stars,5/5
140,pretty good hotel clean and tidy and in a great location reasonably priced too,4/5
141,there is no option for negative rating so forced to give  star i stayed in this hotel for days paid already so couldnt change the hotel no ac windows were open so all rain water was comingi used  table fan because i was melting in sweat no wifi you have to pay  per device per day  extra charge for room service no room cleaning before  days  that also you have to say  after request they will clean  so in short in days my room was cleaned only  times the worst soaps shampoos were kept in washrooms it didnt even made foam all of sudden room locks were changed so go to reception again  again to change keys just to enter your own roomthey mentioned double queen size bed but beds were not even single normal sizevery uncomfortable unreasonable charges for everything not even basic standards hotel,1/5
142,mediocre place and little transparency rooms are cleaned every  days outdated bath rooms no free internet in the rooms they try to charge for everything not a recommendable hotel,2/5
143,superb location for canary wharf lovely and big reception and decorated beautifully for christmas the rooms were very clean but old fashioned and i had a bible in my drawer breakfast was lovely but the buffet dinner time was disappointing but the pizza restaurant was good,4/5
144,very nice room lovely staff best hotel ive been to,5/5
145,wouldnt recommend hotel in general looks nothing like the photos decor is out dated some outlets were faulty shower only had two settings boiling hot or freezing bed was uncomfortable and half of the elevators were constantly out of service leading me to walk  flights of stairs walls are too thin and you can hear pretty much everything in the other roomsonly positives were the price and the customer service however that does not make up for the faults and other issues we hadwouldnt stay here again,1/5
146,its started as a disaster and ended as a disaster  the guest dying the need the booking number but to give id so then when i called the main guest to add my name to the bookings which they should have done before he doesnt just let me go to side in order to do a connecticut customer a favour and let them go while i do the email instead the rude reception says i have to queue again even though i politely stood aside while i was resolving so you sure you took me about  minutes and it was updated by calling and she just logged in through her email onto the booking and added my name maybe even just  seconds or  minute in that time they booked in another customer because i was in a short few tickets few minutes i should have been then dealt with because i had already cut for a long time completely stupid customer service how can you make a guest to queue again they all rates i could have just waited at the counter while i did the phone call and she added me through her email to the booking so make sure thats what you do if you got nowhere else to book enough to stay in the stupid place the rooms service was also really burned some guy comes in the middle of the night seeing the smoke detectors had been activated and then said its faulty and nobody was vaping or even had a shower he could be activated by a shower open door and there is knocking your door at  in the morning change to hub annosi he did not even ask to come in he just barged in lake hes stinging in a some kind of homeless hostel and its your support worker,1/5
147,i used to love this place now they dont take cash at the bar not coming back,1/5
148,the staff are very helpful and efficient but i was most impressed with the food it was delicious and an amazing price for a buffet for delicious food especially with some tasty red wine great views also had a perfect stay thank you ,5/5
149,felt like i was in the shining the mattress was really uncomfortable the carpets and furniture were really old the hotel had an overall funky smell to it really old fashioned like it was stuck in the s at best one of the acs was not working in the room and the staff could not do anything about it the view was decent and it wasnt too far away from canary wharf those were the only good things about the hotel ended up leaving early and going to another hotel because we couldnt sleep,1/5
150,the worst experience ever i have been charged for two nights when i only wanted one night they refuse to refund me room is dated and dirty reception were unhelpful and kept giving me information and then telling me later that this was a lie and giving me new information an awful nights stay i do not recommend,1/5
151,theres a sense of faded grandeur when you go in like how i imagine a cruise ship looks before its decommissioned the room is fine but again feels dated everything from the way the toilet flushes to the old mattress where you can feel the individual springsthe receptionist when we checked in seemed quite bitter she clearly didnt want to be theregreat value and location though,3/5
152,over all bad place but lovely breakfast i was asleep naked and i heard someone use key card and shout do you have a problem with your lights luckily the door is round the wall and i wasnt seen after this i felt very unsafe also my key card to my room would randomly stop working nearly every time i went out and would have to come down from high up to wait in queues at reception for it to be sorted quite annoying as i was late for my meeting no issue with bed or bathroom and room was clean but i will try and avoid this place in future as several others have said theyve had random people walk in to their room,2/5
153,awful do not stay i stayed in summer for meeting in london certainly not air conditioned as advertisedupdate i complained and was allocated a different room a lot more comfortable although past best youcan see previous grandeur which i love still clean and well presented if a bit shabby greatful for the room change changed rating from  to  stars,5/5
154,i have stayed here twice on two coach trips the staff are lovely and the food was really nice the rooms are done out in an old fashioned style to match the hotel with modern facilities like ensuite tea and coffee facilities tv etc some of the coach party commented it was a very posh hotel and felt privileged to stay there everyone slept well including myself it was a very comfortable stay i will be staying here again next year in ,5/5
155,needs improvements the included free internet is only available on the lobby floor ridiculous for  the hotel is extremely outdated and everything is worn damaged or needs replacementmaintenance room ventilation is extremely poor the window can only be opened by staff i had to request three times in one day a p and after p to get my window opened over priced for room and service providedwhat was good most of the staff were nice if the customer is understanding and realizes the issue normally isnt the fault of the individual staffer they can be accommodating,2/5
156,first of all i want to thanks adem ozer for everything he is very kind and solved all of my problems i understand why he got the best employee of month i dont understand why people gave negative feedbacks for this hotel the location is magnificent which is near to river side,4/5
157,location wise its great close to things you want thats where the good times endthe room was an internal room with no windows after a few hours struggled with the stale air and the smell of the seemingly centuries old carpets staff were fine on the one occasion we ordered a drink from the bar room wasnt cleaned in the  days we were there luckily we were in the room very little so didnt have to put up with how depressing the place is,1/5
158,please do not book here the rooms are tiny and musty the whole hotel has a general bad smell a rat ran across my room in the middle of the night i complained to the staff and they were indifferent i was put in a room in the basement with no wifi or phone signal i had to pay extra to use the hotel wifi overall a very bad experience the whole place felt dirty and made my skin crawl,1/5
159,when i booked this hotel i found so many negative reviews online but decided to go ahead as i had two strong pointers firstly the location was best secondly the connectivity to central london was amazing and during my stay i didnt regret my decision even once had four bus stops just  minutes walk away and four tube stations nearby plus pier from where you can hop on to cruise for thames ride this place has connectivity to dlr elizabeth line and victoria line which means you can plan bestest itinerary hotel was neat clean staff helpful and friendly i will not comment on food as they dont have any good options for vegans so i had all my meals from outsiderest i can vouch for this hotel for comfort and safety its quiet environment comfortable beds with clean linens helps one rest nicelymajor usp is good mall parks botanical gardens just  minutes walk away beautiful water bridge and cabot place mallbeing a solo traveller i loved this place and its connectivity to tubes and bus stops staff was good too,5/5
160,location  canary wharf service was quick easy and all the staff had a smile and were very friendlythe room was disappointing it was clean but the bed was hard and the shower just threw water all over the bathroom floor was like a flood had hit the hotel,4/5
161,nice location but the hotel is very dated had a basement room which wasnt the best right outside the bar so noisy very small room with no windows and low ceiling air con couldnt keep the room cool bathshower was ok but couldnt sit on the toilet unless sideways or with the door open at am and the cleaners came so on it was clean though i wont be staying here againmaybe a good cheap option for some and maybe good for a purpose but not for me,2/5
162,the single worst hotel i have ever experienced i have literally had a better time staying in the middle of downtown helmand province this tired run down overpriced dump should have closed years agothe aircon doesnt work half the lifts didnt work the furniture is falling apart the bar is overpriced with grumpy staff the desk staff at reception are slow theres no wifi the phone signal is terrible theres always a queue anywhere you go there were people sleeping all over the lobby on a sunday morningavoid at all costs absolutely shocking service and hotel at top prices youre better off joining the homeless people in the bridge just out the back,1/5
163,having read some bad reviews after booking i was hesitant about our forthcoming stay im glad to say we were pleasantly surprised we received a warm welcome on arrival our room the bathroom bedding and towels were very clean and the bath was huge good water pressure in the shower good choice for breakfast the only fault was the quality of the coffee i had juice but my friend said the coffee was not great overall a pleasant experience at this hotel would recommend as very good price,4/5
164,this looks very glitzy on entering the staff are helpful but not over the top the corridors leading to the rooms are dated  tatty as was the room patched up wallpaper which wasnt even the same colour stained carpet chipped skirting boards the bed was comfortable with a quilt that just about fit the bed so not ideal but for one nights stay it was ok breakfast was a choice of cereal toast cooked breakfast which was rubbery croissants but not really as they were doughy  not very nice to eat this could have been five stars if they just put in the effort with the rest of the hotel that they put into the foyer,3/5
165,room and hotel is a bit dated its in a great location i think its value for money and the staff were nice they gave me a free upgrade which was very welcome  yeah not ideal to pay for internet as an extra in this day and age not a deal breaker just a bit disappointing they feel the need to do this,4/5
166,first class hotel i booked for a week excellent facility and staff also,4/5
167,the staff is rude and arrogant starting with reception and continuing with the waiters in the breakfast restaurantthe hotel is very old and feels like old britain the lifts faucets furniture  all feels very ancient and full of history the breakfast is decent location is perfect rooms are fine,4/5
168,hotel is filthy dirty carpet is stained and looks like it hasnt been cleaned in weeks or months no wifi and no airconditioning room was  moved rooms twice due to broken fixtures in one room the shower head and hose were missing staff sulky and unhelpful,1/5
169,a dreadful start to a stayreception stafflady with glasses is extremely rude and unprofessional i complained abt wifi non functioning on the previous stayas they outsource their wifi service i was told to call the number on the bottom of the receipt and they have nothing to do with wifi then why do you rip off customers with daydevicea male staff from other side of the reception jumped in and said i was rudecus i made a complaint despite asking for the manager  his name the staff was hesitant to tellthis behaviour of your staff is patheticstay away from this hotelnever coming back,1/5
170,i know someone that used to work here the rooms are super old and the new ones dont have a single window they used to have a mouse problem in the kitchen and they probably still do after reading some of the reviews the carpet around the old rooms are extremely old and dirty breakfast used to be  but it is definitely not worth it some of the rooms dont have air conditioning or heating so they will probably offer you a fan or a portable heater if they have any left the general manager is an old men that clearly doesnt care about his employees if you need to stay for a night i guess its fine considering how cheap this place is but if you are planning for a longer stay go somewhere else,1/5
171,if you love to wait for hours in line this hotel in perfect for you upon arrival it wss  hours to check in everyday their system would check me out i would go wait in line again for an hour they would say sorry  re check me back in numerous times my key would stop working and go stand in line again for another hour they said they were changing computer systems but what a nightmare ive never waited in line for so many hours over the span of a few days only an apology from them as i was standing in line with everyone else that was having the same issue,1/5
