,review,rating
114,it is ok do not take metro i arrived from airport immediately go outside of airport and go up escalator turn left then take the suburban metro not the metro station suburban is one direct trsin from airport to the hotel csndis super easy make sure after u buy ticket from ticket counter go to the left side tske escalstor down n go to the leftside platform look up u should be able to see one side says suburban metro another says metro   euro only  min only very very easy do not take the metro or taxi or bus,3/5
115,service is goodthe hotel itself is a sad example of whats happening in dear oldgreece the rooms even thou clean are small and shavy  the breakfast service could be better,3/5
116,great hotel the train station metaxourghio is  blocks away stations from the acropolis parthenonthe hotel even gives you a complementary cellphone,5/5
117,called at  to enquire a reservation but told to call back between am and pm when i told the guy its not  yet he said the reservations person had left already,1/5
118,very clean rooms good breakfast friendly staff,5/5
119,the rooms were nice but our bathroom door was hard to close they had a nice buffet for breakfast and dinner with different food and ice cream at dinner,4/5
120,the staff were very polite and convenient and hospitable yet the wifi kept cutting out and some of the food was actually very nice but the choice at breakfast was very very limited,3/5
121,dont know how its a  star hotel the wifi was pathetic the elevator was difficult and kept breaking down and the ac and fridge that didnt really cool and yet pretty expensive,3/5
122,definitely not a star hotel breakfast was the same as free breakfast in inns in usa,2/5
123,very comfortable and close to the metro station good food theres a small swimming pool on the roof with the incredible views,4/5
124,the rooms are clean but the neighborhood is sketchy with no amenities close by the restaurant has few items and is not open long and the service is poor,2/5
125,location is amazing right outside of the city and close to any monuments service is amazing rooms are comfy,4/5
126,centralized placeneat n clean n staff was too cooperativemy cotravellers list their passports so we were late to report in hotel as needed to file firstaff was to attentive at mid night and helped to get printouts from mail i liked the placeonly draw back in athens for veg peoplelimited options for breakfast,4/5
127,nice hotel bit old and needs some works very ideal location for visiting athens breakfast is nice,4/5
128,lovely studio with separate bathroom and a kitchenette the pool was amazing,4/5
129,food was great rooms were clean beds were comfy but the wifi was sketchy at best odd bit of town but thats athens,3/5
130,pool was closed april th opens in june according to owner kinda ruffy area but no problems  and athens as such isnt very nice p,4/5
131,one of the best hotels in the heart of athens very good service and amazingly excellent food quality and taste ,5/5
132,the hotel it self is not much parking is  streets away for  euro a day good thing is that the metro is pretty nearby,3/5
133,the furniture and building is quite old but other then that its good would rather say its  stars but i would still recommend it,3/5
134,old style building with pool area on roofthe rooms are okaygreat location,3/5
135,elevator too small room sparse bathroom tiny and icky this is a  star hotel not  star,1/5
136,its a good place to stay had a good  night experience restaurant can be a bit better,4/5
137,very good food amazing view on the top minus  rooms almost very small and a little bit too old the furniture,3/5
138,maria and maria were awesome bar staff the best cocktail ive ever tasted keep on keeping on shots,5/5
139,beautiful hotel very clean and you get a view of acropolis,5/5
140,room was slightly small but the food was excellent and so was the view from the terrace,5/5
141,a nice place to get some rest the food is pretty nice and the beds are comfortable a cozy hotel,5/5
142,the rooms were nice and clean and the restaurant there was good and fair priced,5/5
143,rooms were clean a distance from museums nice desk staff,4/5
144,worst place i have ever stayed do not stay here the beds were full of hair your blanket is a picece of closh extremely dirty hair in food plasters in tiny pool discuting,1/5
145,possibly the worst hotel ive ever beenthe rooms are extremely noisythe breakfast ends at  am,1/5
146,we arrived at mid night and found there were not shower towels in our room and our sheet in the bed was so hard,1/5
147,good place to stay in athens and its near to metro station and acroploisthe food quality is goodstaff is excellent and very helpful,4/5
148,really lovely staff most helpful clean n tidy and great breakfasti would stay again and tell my family,5/5
149,went there with my school rooms were nice with view on the rest of the city close to center,5/5
150,good stay and clean but not in the best area good one night budget stay,4/5
151,good food  clean nice roof top bar location is average,4/5
152,clean comfortable friendlynatashia the manager was the most awesome host  awesome,5/5
153,beautiful view of acropolis from the terrace service is good,5/5
154,nice hotel with pool and breakfast,4/5
155,nice hotel near the vicinity of larissa metro station good neighborhood,4/5
156,good breakfast hotel structure need some works,4/5
157,the hotel is between two metro station larissa and metaxourghio of the red line walking distance to metro is about  metres is walkable the area is not in tourist areathe breakfast is very good room is very comfortable bright and clean staff are nice hotel gets very busy on the weekend the rate is very reasonable per night,4/5
158,reception is kind and helpful and the stuff also,5/5
159,very professional and clean cheap and right next to the train station not much to do around but the service was worthy of the price,5/5
160,excellent food and service,5/5
161,good price with nice service,3/5
162,handy location and friendly staff,5/5
163,good,5/5
164,very bad management,1/5
165,dont recommend,2/5
166,service awful,1/5
167,very good,5/5
168,nice hotel,5/5
169, we were very pleased in every respect even though we were staying with two ladies in a central location very close to the metro station the hotel felt safe for us even late at night the hotel staff is very friendly and helpful our room is very convenient and clean and hygienic there is a refrigerator and kettle in the room breakfast was nice with lots of variety most of the hotel has been renovated and modernized those who want to come can come with peace of mind,5/5
170, the hotel has its own atmosphere coffee making facilities water fridge air conditioning in the room comfortable beds clean varied breakfasts delicious coffee desserts everyone will find something for themselves at the reception cookies and water available all the time very helpful staff the hotel is undergoing renovation nothing you dont mind the view from the terrace the firecracker the swimming pool is clean you can cool down after a whole day of sightseeing the location is great  minutes to the metro  minutes by bus even closer to syntagma square on foot about  minutes taxi from monastiraki square e and on foot about  minutes close to everything i dont know why someone wrote uninteresting neighborhood most of the side streets and in the center there are homeless people lying on the street they dont bother anyone,5/5
171, fairly spacious and moderately clean rooms equipped with essential comforts including a much appreciated fridge and balcony varied and abundant international breakfast with a large choice of both sweet and savory in a large room the idea of the swimming pool and bar area on the top floor overlooking the city is very nice the only flaw is the rather dirty water good location as the center is easily reachable on foot but some areas do not appear to be the most reliable especially if you are alone or during the hours of darkness all in all my experience was positive i stayed for three nights during a group trip,4/5
172, the evening meal miserable about  people should be served within half an hourin the room we stayed in the bed covers were stained and looked unwashed the blankets were shabby worn and i dont know how long they might have been in the closet the bathroom although it looked clean smelled strongly of mold even the shower curtain had yellow stains on itthe staff was inexpressive and unsmiling and i would dare to say that at one point it was also rudeunacceptable for a four star hotel the photos on the hotels website in no way correspond to reality,1/5
173, to avoid reception not a smile we spent one night there and that was enough for uswe were on the street side which overlooks the train line the area is not very reassuringthe rooms need to be renovated made of cardboard you have the impression of living with others the night was really noisyin short i dont recommend,1/5
174, fantastic crazy  star luxury supremacy hotel the windows are not acoustically insulated and for this reason at night i hear the noise of the tracks which remind me of the battle of stalingrad and this gives me ptsd they will return,5/5
175, this hotel is fine the beds are comfortable and it has the subway and train next to it the pool on the terrace is very small but it is good for cooling off breakfast quite good ,5/5
176, an outdated hotel with a great rooftop pool environment is not particularly inviting the parking garage and subway are within walking distance which is very positive breakfast is good but you have to note that the staff really packs everything up when the time is over rather unprofessional behavior if you want to sleep cheaper in a hotel in athens you are in good hands there also suitable for families but you have to be careful which room you get it can happen that as a family of four you are accommodated in a room that is much too small in general it is very clean but as i said a bit old,3/5
177, great hotel within walking distance of the metro elevators are available so that disabled people can also use this hotel roof terrace with swimming pool and excellent breakfast in the morning good place to discover athens from there,5/5
178, it is a half renovated hotel only floors   and the terrace have been renovated the rest are from the s ,3/5
179, courage beautiful hotel in probably recently bombed neighborhoodvery noisy environment day and night nearby train station and lane roaddont forget a gun for walking around the neighborhoodhotel wedged between an old taxi depot and an abandoned train stationthe only positive point is the terrace the only deserved starfor the staff with one or two exceptions we were not well received the feeling was that we were disturbing,1/5
180, the hotel room on the th floor is very nice you can tell that it has been renovated the terrace is good however the rest of the building is not in good condition it looks very old the elevators in addition to being dirty give a feeling of insecurity the location of the hotel is not bad but not good either the reception staff is very unfriendly it seems that they were bothering us when checking in during the stay they did not feel like approaching them to ask any questions about any concerns in conclusion although the renovated room was good the hotel as a whole is not at all what one expects in a star hotel,3/5
181, very old without good heating there was no reading light on the nd bedside table lack of cleaning dirty faces inexpressive employees in the morning small stale and reheated the bread machine was problematic as if it had no heating the place was cold and the music from the radio you could hear naan and commercials while there were many touristsit is close to the center and mostly to the metro,2/5
182, superb hotel with a view of the parthenon on the rooftop with swimming pool we had a renovated room that was very spacious and very clean the breakfast is very complete the rooftop restaurant also offers good local dishes at affordable prices the hotel is located  minutes walk from the metro and you arrive in the center in  minutes we are very happy with our stay,5/5
183, the hotel was okay enough but the surrounding area was very worn and not particularly cozy it was fine around the eateries but i dont recommend going out after midnight wasnt a good place the hotel was far from the center but close to larissa and metaxourghio station which takes you to ermou shopping street or acropolis in minutes only  euro for a single ticket one waywe got large nice newly refurbished rooms on the th floor with no view but fortunately little noise from the street two separate beds with tv for a family of  i dont think all the hotel rooms are equally renovated they had a top terrace with a pool and a view of the acropolis the hotel is located near a busy road so avoid rooms facing this we did not eat at the hotel and the service was perfectly fine  star hotel i think candia was expensive compared to the whole package you geti would probably rather choose hotels closer to the center next time in plaka syntagma or acropolis,3/5
184, the hotel disappointed us a lot because of its location at night it was quite scary to walk because of the hotel itself very oldfashioned and with views of the neighbors and a rather dilapidated area as well as the room we were a couple and they gave us a room with three beds so it seemed like a hostel for spending a night or group trips the bathroom was uncomfortable very high bathtub and the closets with sliding doors were uncomfortable to open the breakfast was horrible of average quality so we were not happy at all the only good things about the hotel were the receptionist who was very friendly and helpful the proximity of the metro and the athens archaeological museum i certainly wouldnt go back to the hotel,2/5
185, a disappointment more than average welcome no smile we had the impression of disturbing each timeelevators out of service  times a daythe limited room see the photosthe decent breakfast with choice is what deserves the star with the view from the roofthe water in the pool is cloudylocated  streets from the homeless and drug addicts a good twenty on the sidewalkin short i dont recommend it at all i spent  nights there but i will not return and do not recommend it,1/5
186, this hotel particularly impressed me despite the reviews not being entirely positive the rooms were very spacious and modern the bathroom slightly small as far as the service at the reception is concerned they are very friendly and ready to meet your every need the strong point of the hotel is undoubtedly the swimming pool which is located on one of the top floors which presents a breathtaking view over the entire city of athensthe food buffet is very varied with good and less good things a flaw of this hotel is certainly the location which is a bit far from the center and in a somewhat dangerous area despite this hotel approved,4/5
187, we spent  nights upon arrival from our trip to the cyclades small dilapidated room not possible to go around the bed with the suitcase open bathroom from another era good beddingon return  nights but large room with balcony on the boulevard de la gare clean good beddingdilapidated bathroom no pressure in the shower which was in poor conditionon the other hand great view of the parthenon day and night it was magnificentgood location to visit athenscold welcomebut doesnt deserve  stars,3/5
188, everything is miserable the reception is inadequate the room there are no words all i will say is that i lost  for a fourbed room and my children freaked out because the airconditioning did not work unacceptable big shame for dealing with the problems by the people in charge,1/5
189, it is a half renovated hotel only floors   and the terrace have been renovated the rest are from the swe had two rooms reserved and they gave us one in the fifth and another in the th so we could compare them the ones in the fifth are new completely renovated and still smell something like paint the one on the fourth was disastrous horrible we asked for a change and they gave us an adjoining room on the fifth floori dont know why they didnt do it first with free roomsthe receptionist was very unfriendly as if we were bothering her the rest of the service is friendlythe terrace has a swimming pool and has a good view of the acropolisthe neighborhood is not very good there are a lot of beggars and everything is very dirty the only advantage is that there is a police station next door and it gives a bit of peace of mindgetting to the center on foot is about  kmyou can go by taxi or uber but be careful with what they charge since a taxi driver wanted to charge us  but i only gave him  and i accepted the normal range is between  and ,3/5
190, lazy and pissedoff stafffew towels for the swimming pool where you can not see the acropolis there is a bar in the middle you have to go to the other side of the terrace ,3/5
191, this hotel in spain would have fewer stars it is not bad but it could frankly be improved the room was spacious but the walls needed maintenance filling and painting the bathroom is quite old with a bathtub and ,3/5
192, good location  stops by metro from the center of athens minutes walking to the temple of apollovery simple rooms with some defectsto highlight the service of waiters and receptionists very attentive helpful and very friendlywe were attended to in the afternoon by vasiliki a wonderful womanin the morning a very serious but very cooperative manthe terrace with pool and views of the acropolis of athenseverything perfect highly recommended,4/5
193, staff who are jaded unprofessional and who seem to be discovering the profession if we remove the roof terrace with its view and the breakfast it remains a very average hotel which needs to seriously renovate its rooms and in an unsafe area swimming pool which is only for decoration little extra metro nearby,1/5
194, very bad for a  starthe refrigerator didnt work very old rooms very unpleasant receptionists come on it has everything to not repeat the experiencei dont advise it to anyoneit has  stars left over,1/5
195, good location of the hotel  minutes walk to the train station and metro bar on the roof terrace with a pool open into the night with a beautiful view the pool does not have very clean water throughout the day but there is a shower right next to the pool so you can take a shower a drink during happy hour will cost you  for  eur unfortunately there is more ice in the glasses than drinks hotel service pleasant breakfast without problems the rooms would like to be renovated the floor is ruined and there are holes in it stains and cracks on the walls some rooms have a view of the courtyard  the fire escapekettle hair dryer fridge available in the room a bottle of water awaits you in your rooma mailbox is available directly at the hotel entrance,4/5
196, hotel in a bad location this part of the city is scaryrooms and services shouldnt even have a threestar rating much less be a hotel with a fourstar ratingvery basic breakfast for a four star hotelreceptionists do not create any empathy with customersbad experience i dont recommend,2/5
197, in the top great view of the acropolis great bar and pool  cocktail purchased   offered from  pm to  pm do not miss great breakfast after not being great on the dish offerings its not a restaurant the rooms are very functional small fridge tv,5/5
198, the hotel is nowhere near a  star it is a  star in spainit needs  good renovationand one of the waiters speaks to me in spanish at firstand then he tells me in english that he doesnt speak spanish sorry what are you talking aboutno attention and little desire to help the spanish clientele thank you very much for making things easy for me and for bacilating meand about dinner between courses you digest we end up leaving without waiting for dessertim adding more comments right now because we ordered takeaway breakfast the day before and we dont have anything and they dont even botheri do not recommend the hotel at all flee if you can to anotherhalf board is worthless just to waste your money,1/5
199, excellent base for a city trip to athens the hotel rooms are clean but dated small room with pieces of furniture that are much too large very hard beds doesnt sleep well breakfast was okay but not special roof terrace makes up for a lot beautiful views over the city and a nice swimming pool make it complete,3/5
200, really nice hotel we were upgraded to a better room for free from comfort room to superior room really good rooftop both in the evening and during the day however the pool was only about  m deep ,4/5
201,  nights upon arrival one night upon departure well were not going to lie the negative opinions are pretty accurate the rooms are borderline not comfortable noisy the location is really not great for visiting the city really positive point the rooftop the swimming pool well the small pool being full to bursting all the time i havent tried it but the view is really great the breakfast is average the bar on the rooftop is just as average plastic glasses poorly executed cocktails i honestly dont know where the  stars come from,3/5
202, we stayed  nightswe had a room in the renovated part on the th floor so that was super nice as i had read negative reviews about the hotel accommodation being quite datedhotel quite well located close to the metro with small traditional restaurantsa top roof with a very pleasant small swimming poolclassic breakfastsatisfied,4/5
203, the hotel is well located not far from a metro station the room was comfortable with a small balcony overlooking the station so very noisy the staff were very accommodating we had to leave before breakfast time so they gave us some cakes and fruit before opening the breakfast room breakfast for other gueststhe roof terrace with the swimming pool offers a beautiful view of the acropolis,4/5
204, terrible customer treatment the woman at the reception seems to do it on purpose she is neither helpful nor does anything the half board leaves a lot to be desired they clearly make bad food so that you go up to the roof to eat and thus give yourself another blow bad neighborhood simply before considering this site look at others even if they are more expensive they are surely more worth it,2/5
205, for a star hotel the rooms and hallways are quite dated it has a metro stop quite close the best is the terrace which is very large with views of the acropolis and the pool,3/5
206, the hotel is on a very noisy street right next to the subway tracks if the windows of the room face this street you can only sleep with the balcony door closed and with earplugs the balcony is also quite dirty the tables and chairs on the balcony are not wiped down either everything is dirtyin the bar upstairs all the tables sway so you can only put a glass of wine on the table at your own risk so that it doesnt spillhowever the rooftop bar offers a nice view of the city ,3/5
207, if you manage to avoid the huge number of yonikis in the horrible destroyed neighborhood in which it is located you will reach a hotel that the stars must have lost the only good thing is the terrace and the views the pool is free but it is a puddle,2/5
208, hotel located in the center good conditions good breakfast nice service greek  stars are polish ,3/5
209, for location hotel located in a bad area of athens with a view of its poor sidefor tranquility you can forget bring earplugs the walls are thin you can hear everything ,3/5
210, a good hotel overall contrary to some negative reviews i just stayed there for  nights to discover athens my standard room was very well equipped recently renovated very clean and pleasant the bathroom is certainly small but remains functional because it is well designed and very beautiful the only downside for the room is that the window lets in street noise despite the double glazing which did not prevent me from sleeping wellas for the hotel staff i give them all  for their attentiveness kindness service and smilevery decent breakfast varied salty and sweetcorrect evening buffetvery nice rooftop with the possibility of eating there and of course a bar,4/5
211, i recommend very nice hotel with great service friendly staff modern and spacious room the awesome rooftopthe neighborhood is not scary at all we were able to walk alone in the street without worryi will go back,5/5
212, it is not a  star hotel by any means more like a  star old and poorly maintained rooms the service is terrible a lot of carelessness on the part of the employees zero attention from them we asked them to prepare breakfast for us because we were going on an excursion and when we went to pick it up they said there was nothing and they were wider than long the location is quite central but in a neighborhood of junkies and homeless people we had to go down another street because the one that took us directly to the hotel was scary to go through there,1/5
213, this hotel in spain would have fewer stars it is not bad but it could frankly be improved the room was spacious but the walls needed maintenance filling and painting the bathroom is quite old with a bathtub and taps the tv was in a corner and fortunately there was a channel in spanish and many in other languages besides greekbreakfast was quite good as was dinner although the hot dishes are not hot but lukewarm the last day the electrical system broke down and we had to walk our suitcases down and the hotel was left without air conditioningthe views from the terrace are great and it is very good ideal for having a drink before going to sleepthe exterior is somewhat delicate it is in the border area with drugs and things like that but we had no problems,3/5
214, old hotel old common areas  welcome not a smile nor hello nor thank you on all floorsdirty poollocation correct,1/5
215, the rooms are not comfortable nor soundproofed the cleanliness leaves something to be desired the sanitary facilities the breakfast is deplorable,1/5
216, we walked from the acropolis to the hotel i guess its not a very safe neighborhood in the neighborhoods in between slums were formed where immigrants generally stayed i shot the video from the roof the most beautiful place in the hotel,3/5
217, very dirty the tub and sink were full of dirt,1/5
218, very dated hotel but perfect beddingimpeccable cleanlinessclose to sites to visit,2/5
219, partially renovated hotel the rooms are small and nonfunctional the kitchen is sparse and unimaginative,2/5
220, this does not have a  star rating this hotel is ok for spending a night not a stay i stayed there  nights my room is the smallest on the floor with a double bed ,2/5
221, room a little old but very clean reception staff very helpful and friendly location a little far from the centre if you travel on foot it is easy to pass through unsavory streets on the other hand there is a metro stop nearby terrace on the th floor with a view of the acropolis spectacular in the evening and for happu hour from pm to pm  cocktails for the price of  very good and abundant buffet breakfast the roast potatoes are delicious for those who love a savory breakfast,4/5
222, central the neighborhood where it is located leaves a lot to be desiredit took them a while to give us the rooms at  pm they were not ready a lot of mess with the suitcases,4/5
223, hotel with rooms that are a little old but very clean it is far from the center but there is a subway nearby being on the outskirts of athens some slightly strange characters roam aroundbe careful the breakfast buffet was excellent on the th floor it has a terrace with a swimming pool which offers spectacular views of athens and the acropolis especially in the evening i recommend the aperitif on the terrace from pm get two get one,4/5
224, it is in a central location it was a hotel where we could rest the breakfast was satisfactory although not very rich we were satisfied,4/5
225, a super varied breakfast a worthy roof top with swimming poolour room with parthenon view its not a super luxury hotel but a really honest one the metro is just a few minutes away red line leading to avropoli,5/5
226, we stayed there for  nights plus  nights the rooms are ok but nothing more a major restoration is to be expected very worn parquet floor blackout curtain does not go all the way to the floor noisy but effective ,4/5
227, i think the reason the rating is low is because this hotel has a swimming pool and is classified as  stars hotel facilities are old and in dire need of renovation however the rooms were clean and provided enough basic necessities including breakfast the location is near the train station so it is convenient to go to huna airport before the meteora tour its a star hotel so its not a good idea to pay a city tax of  euros per night,4/5
228, it doesnt even reach  old furniture bed covers to remove you cant go out at night there are druggies hanging around it doesnt even look like what they publish the waiters are very correct but the reception is insulting they dont even pay attention to you,1/5
229, stay during a combined stay with the islandsold poorly insulated roomsrooftop bar with more than deplorable service that doesnt make up for the view of the acropoliswe didnt understand if it was a  star or a  starto be avoided in all cases,2/5
230, we stayed there for  nights plus  nights the rooms are ok but nothing more a major restoration is to be expected very worn parquet floor blackout curtain does not go all the way to the floor noisy but effective air conditioning too bad the indicator light the temperature remains on we can say that the room is well lit however the bedding is perfect the breakfast buffet offers a large choice as well as the evening buffet a good compromise hotel also on the th floor very beautiful panorama of athens and more a swimming pool,4/5
231, modern room with kettle hairdryer and ironrooftop with very large equipped terrace and swimming pool,5/5
232, really to avoid this hotel should be one starthere is nothing wrong with this hotel the walls are made of cardboard you hear absolutely everything so we might as well tell you that you will not sleep more than  hours per nightthe cleaning ladies one might wonder if they dont wake you up on purpose with trolleys knocking in the doors at  in the morningwe have  dead pigeons on arrival on the balcony as well as obviously droppings on the balconythe swimming pool is not a swimming pool but rather a pool which certainly cannot accommodate more than  people at the same timefor the price of the night its clearly worth avoiding the area is not good the holidays are wasted ,1/5
233, a horrible experience according to atenas one of the most dangerous neighborhoods in the city we found everything walking towards the center people taking drugs in the streets of the neighborhood a disastrous location in short everything was fatal,1/5
234, a real shame of a hotel they must have won the stars at a fairit is basically a student hotel and has not been renovated ,1/5
235, the roof terrace is really nice and the pool was still in use even in october the room superior room with city view was big enough the breakfast was perfectly finethe room was really noisy unfortunately you could hear a lot from the neighboring rooms the street noise however wasnt a problem at all with the windows closed the balcony on the other hand was tiny and not useful,4/5
236, slightly out of the center but close to the metro or otherwise a minute walk showering in the bath and sitting on the toilet was difficult because the sink was in the way great roof top nice swimming pool dont expect a large swimming pool with a view of the acropolis draft beer ,4/5
237, the rooms would have been good if the insulation was correct but you can hear the neighbors talking you can understand what they are saying when they speak loudlythe hotel is located next to the train station so it is next to a very noisy road you can hear every car passing by and the motorbikes make a lot more noisewe manage to fall asleep quite easily surprisingly we are woken up by people making noise in the corridor or by hostesses slamming doorswe are lucky to be on the top floor at the end of the corridor only one room adjoins ours on the opposite side of the street i cant imagine the experience in a room close to the elevator andor on a lower floorthe wifi is constantly cutting and is not usablethe staff is okthere is a very pretty roof top with a beautiful swimming pool where you can have cocktails on the other hand it was very windy which meant that we didnt see anyone swimmingbreakfast is ok,2/5
238, very bad experience it is not a  star hotel i would say more than  or  or even hostel we arrived and left within  hours dirty room bad area and very old rooms,1/5
239, we stayed at candia and what a joy the quality of the bedding breakfast and lunch no longer needs to be proven from the welcome to all the staff a pleasure in its own right ,5/5
240, its great location which helped us take  thousand steps and despite its very old rooms it had a wonderful terrace and a view of the acropolis from the terrace breakfast and cookies were great,3/5
241, we stayed the night before catching a flight and it worked for that if you go by rental car there is space to park around on the street ,3/5
242, the hotel made a very nice impression from the outside and inside theres even a small rooftop pool with a hot tub with views of athens and the acropolis my room had an unpleasant view of the backyard and the rooms themselves were very noisy my tv had german programs but they didnt work and the bed was rock hard the room itself was ok breakfast standard nothing special dinner hot dishes were cold buffet dinner not worth mentioning and also cold tip better go eat somewhere elseupdate since i was taking part in a tour i stayed at this hotel again last night the room was more of a broom closet as a solo traveler you get a double room the room was too small for such a big bed i could only open my suitcase on the floor in front of the refrigerator but that meant i couldnt get to the table or the refrigerator at  cm my head was almost on the ceiling when i showered if i sat on the toilet i could lie down on the sink miserable view of the backyard windows broken and rooms so noisy that you thought people were standing in your room to chat my fellow travelers had also told me this about their rooms it there are much nicer  star hotels this one doesnt deserve  stars,2/5
243, the hotel is good the pool is very nice and it has very good views the bathrooms could be improved a little since they are a bit old but well from what i have seen in greece everything is very similar the location is a bit dark in the neighborhood at night but with the metro you can go everywhere quickly breakfast is not bad,3/5
244, dirt and large stains on the bathroom ceiling damaged wardrobe sanitary facilities not in impeccable condition  out of  lamps worked in the room there are practically no sockets for electronic devices in a bedroom of  and when we found one you have to look for them most of them did not work beds were not comfortable hotel in a really uninteresting and dilapidated area of athens in short i do not recommend the this whole hotel it deserves  star but i still give  stars for the kindness and professionalism of the staff  the evening buffet which was not bad,2/5
245, so there are many things to say about this hotel first of all it is located in a not very welcoming area and with no restaurants nearby there is only the metro not very far away it is very poorly soundproofed on all sides you can hear your roommates as well as the street the building itself is pretty but the interior is much less so the elevators are small and dirty the stairs are not straight and the restaurant is  per person for meals worse than a school canteen  the walls are dirty and ready to break the bathroom is poorly furnished and very questionable the only star is for the very friendly staff,1/5
246, hotel anything but  just the rooms are small you have to push everything to open a suitcase no electrical outlets to plug in a telephone you have to unplug the tv or the only lampthe bathroom dates from the s and the system for having electricity in the room dates from the middle agesin addition the neighborhood is uninteresting and borderline creepy fortunately the metro is a  minute walk awayvery positive point the staff is super nice and helpful departure at  am and we were able to have breakfast,1/5
247, the hotel supposedly has  it shouldnt even have  the breakfast is below average the rooms are small the bathrooms are tiny and nonfunctional the shower tub with a plastic curtain is  cm the closet smells of mold breakfast time ended at  on the first of january after new years eve,1/5
248, everything about the hotel is great on par with the level of stars that the hotel has the only complaints are that the staff does not allow you to sit on the terrace located on the roof of the hotel in the evening and that the breakfast is not at an enviable level,4/5
249, great hotel had a room for  people it was sufficient the refrigerator didnt work and there was a solution for it the next day thanks breakfast starts at  am and is constantly replenished great location for exploring the city with the metro but the area there isnt the best we saw homeless people junkies even people taking needles along the way its great for just sleeping there and being out and about during the day there is also a bakery nearby gregorys to stock up for the day black sign with green writing in greek,5/5
250, this hotel was booked through a package tour and so far first impression it is a bit of a faded glory dated bathroom few sockets  beds in the room but working air conditioning mini fridge and balcony the breakfast was one of the best during our tour not worthy of  the rooftop bar offers a fantastic view,3/5
251, we stayed in this hotel for  days during a compact tour of greece in fact the structure is a little dated and the furnishings are not exactly new fan in the bathroom out of order noisy air conditioning but at least in use acceptable level of cleanliness at least in our room however i must say that the staff like everyone in greece are really courteous and helpful with guests and this is an added value always rich and varied buffet breakfast overall acceptable for a short stay,3/5
252, good hotel for those who dont have many demands it is  minutes from the center of athens we traveled around in taxis which are very cheap but it is also connected by metro ,4/5
253, very decent hotel clean good breakfast very kind and welcoming staffthe room was simple but very pleasantthe terrace with swimming pool is clean and offers a nice view of athens ,5/5
254, i dont really knowroom is the bare minimum everything works and so on but nothing more the view of the street leaves a lot to be desired a friends streetlight shone into his room its just moderately good food too i hardly ate any warm food there the only really good thing is the view on the terrace but i cant say anything more positive about this hotel not  stars and certainly not ,2/5
255, very average hotel for a just enough to spend  night before going to the islandsaverage cleanliness and unhelpful staffpoorly located near a railway line ,2/5
256, bad experience located in a conflictive area drug addict area of eroina and crash the only good thing was the pool on the terrace,1/5
257, room not very clean and very noisy service does not speak a word of french very difficult to be understood location very well located  minutes walk from the metro,3/5
258, relatively close to the subway station to get to the city centervarious timelimited tickets inexpensive pull from the machine and go the hotel offers a great breakfast service otherwise standard,5/5
259, a little dated hotel quite close to the subway staff were initially a little difficult but then turned out to be very friendly and helpful they have a great ace up their sleeve an amazing terrace with swimming pool and view of the parthenon,4/5
260, charming hotel somewhat dated although the ground floor looks neat the bedroom is different curved laminate and a not very clean bathroom which should have been replaced a long time ago in the room itself there was only a ceiling lamp there was no night or mood lamp what struck me was that the photos on the site were very different from reality you would have to imagine a number of decades of deteriorationthe breakfast was generous and there was a lot to choose from,2/5
261, we stayed at this hotel recently the strong point is that it is close to the larises metro station which allows you to easily reach every destination the other positive aspect is the continental breakfast ,2/5
262, unpleasantly surprised for a  an advertised swimming pool turning out to be a small pool no sound insulation in the rooms mediocre breakfast and indifferent reception staff and absolutely not like the  stars advertised only the view from the top floor is worth seeing,1/5
263, we kicked off our tour through greece in athens with a stay at hotel candia we were welcomed very warmly by the staff so much fun ,3/5
264, to begin with the photos are taken at a good angle making things very beautiful which is not the case for example the swimming pool is very very small you cant fit  people in it the rooms are very small for a person room the same size as a twoperson room the air conditioning sounds like a truck and the road next to it doesnt help mattersthe staff is very very unpleasant they pull dirty faces as soon as a service is requested its borderline if you dont get yelled at for being rudeas for the meal it remains ok but it is very often the same thing and some dishes are industrialas for the location it is very bad an area that is very scary after a certain timefinally for the price it does not correspond at all to what he offered us i strongly advise against this hotel run away ,1/5
265, very good pricequality ratio it is not luxury but to spend two nights it is greatquite complete and rich buffetthe terrace and pool are great and very pleasant for the afternoonsnormal room you can hear when people pass by and when they close and open the doors to your hallway,4/5
266, i stayed at this hotel in september in principle the hotel is good i was quite satisfied with a small room with a window onto the courtyard with a kettle cups and a set for tea and coffee ,3/5
267, same food every day disgusting food ive never eaten it before and they warm up yesterdays food and give it to us i booked food for free we always sat outside never again in this hotel,1/5
268, good cheap hotel a bit old good breakfast great rooftop terrace with pool and bar quite far from everything located on two main roads and train tracks it is extremely loud,4/5
269, unfortunately not a good priceperformance ratio not a  star hotel more of a not so good  star there are better alternatives,3/5
270, very welcoming accommodation well maintained and organised helpful staff clean rooms and decent quality of food served in the breakfast room and restaurant recommended for those who want to be in the heart of the hellenic capital in just a few minutes either on foot or by metro the nearest metro stop is about m away wifi is quite slow and the swimming pool on the top floor is too small and shallow these are the only negative points besrwestern hotel athens greece comfort holiday sea marathon metro,4/5
271, what a terrible noise hotel we have a lot of hotel experience but despite the friendly staff there is little positive to write about it a lot of noise pollution from mostly youth groups until late at night ,2/5
272, the hotel is conveniently located close to many attractions if you have good mobility you can easily go everywhere on foot ,3/5
