,review,rating
116,hotel is really great clean cozy airconditioning and with a minifridge in our room breakfast is included and it was super delicious,4/5
117,average hotel not expensive it has small but so far clean room the location is in strange region which makes foreigner feels tension but its indeed quite convenient,3/5
118,a good fair price  great breakfast area that we loved and had a great time  the only disanvantage was the homeless and beggers on the streets outside the hotel although it had absolutely nothing to do with the hospitality offered again i emphasize in a great price for  night thank you,4/5
119,rooms were nice and clean staff were friendly and spoke englishonly letdown was the liftelevator we were on th floor and it was very slow and very hotairless,4/5
120,this is just the best value for money safe building friendly staff great breakfast and very clean rooms,5/5
121,the food was great but the rooms had bedbugs everywhere and its a bad neighborhood,2/5
122,we were only here for the restaurant we might have dressed a little shabby because the waiter was insistent we order something the food itself was good and at a fair price so i cant really complain,4/5
123,loved it staff really friendly and helpful was welcomed with a ready room and a lovely meal in the restaurant clean no complaints will go there again,5/5
124,nice place to stay in athens plus pleasant surroundings at breakfast on the th floor openair balcony overlooking the city,4/5
125,it is a good place to be the room was nice breakfast was good and the staff were helpful and the location was close to syntagma square,5/5
126,booked the wrong dates and they moved them for me which was good however due to covid i couldnt make the hotel and i emailed them regarding a refund for my money that i paid the whole week and never got a response emailed again and no response again,1/5
127,beautiful hotel clean friendly and very helpful staff only reason i didnt give  stars is view from my room,4/5
128,room  was nice the complementary breakfast was excellent would give  stars but there were a few ants in the room,4/5
129,price is amazing but the location is quite terrifying you are surrounded by  people smoking crack in the open they leave you alone but it is very uncomfortable,2/5
130,lovely travel stop to spend some nights clean facilities friendly staff and wonderful meals available at decent prices definitely recommend,4/5
131,you know the hotels are way to cramped and the staff members are way to stupid to understand to solve the problems for people that go over there and greece it self is a waist dump if you see there is rubbish and drug addicts and homelessness i mean what is it so good about that waist dump they take the money but wont do nothing for anyone they are so stupid as soon as they see the money they quickly say give me give me give me i hope they go to hell they are already there,1/5
132,one of the best hotel in the category little bit noisy from the main street but is ok nice staff clean good breakfast free internet,5/5
133,hotel itself is ok a bit old but you get what you pay for it is clean and the employees are very friendly i could recommend it,4/5
134,i didnt stay here as bybthe time we arrived the room has gone but receptionist was very helpful rang aroumd and checked availability in other hotels and ended up finidng a nice one for us,5/5
135,the inside from bottom to top is ecellent outside the hotel tha community has to take action about the filth do not walkoutside at night bad for the aesthetics take a taxi,4/5
136,terrible area ok hotel but room with broken lock someone had forced their way in it seems and they havent repaired it cigarette burns in desk etc,2/5
137,very very disappointed bad location can not walk at nightstay away i will never go to this hotel too dangerous  spooky road outside,2.5/5
138,small bathing area water leaks out from the bath screen however bed was comfortable though area was a bit dodgy,3/5
139,clean room but kind of small for a triple one  consistent breakfast and friendly staff  minutes walk to the omonia subway station,4/5
140,nice hotel with good breakfast but the neighborhood is super sketchy with tons of junkies overall quite extreme experience,4/5
141,good service friendly staff cosy rooms location of the hotel not far away from historical sites,4/5
142,breakfast is very very poor it is not cleaned in the room nobody throws garbage out of the room,2/5
143,very nice hotel for low cost in center of athenshighly recommended,5/5
144,helpful and friendly people,5/5
145,good location great breakfast not so nice area noisy,3/5
146,hotel good  minut to acropolis good people nice room food ok wine free,4/5
147,pretty decent better value for money than novotel athens,4/5
148,good enough for the price pictures of the hotel reception apologies for the picture quality,3/5
149,because the air conditioning is very low and the room is hot the bathroom very small and the room very small,1/5
150,nice hotel  min from omonia nice breakfast buffet on rooftop with nice view,3/5
151,really small rooms bad bathroom dirty boaring food bad roomservicejust terrible dont ever visit,1/5
152,nice hotel with a very moderate breakfast and noisy and not pleasent surroundings,4/5
153,staff helpful and friendly good breakfast included and clean room ,4/5
154,yes very nice staff clean cheap free wifi,5/5
155,nice hotel good bed and breakfast for the price,4/5
156,very good hotel perfect breakfast and very good facilities,5/5
157,good place but aesthetic is a little outdated and we have a couple of maintainance related problems,4/5
158,standard hotel a little bit noisy but all ok at the end,3/5
159,good place for a short budget stay close to the airport,4/5
160,not nice dirty rooms smells bad  bad location,1/5
161,it was ok but the area is not safe at all,3/5
162,took the metro from the airport closest to the hoteli forget the stationyou can call the hotel n theyll guide you its out of the metro station n turn left as you step out   minutes walk very good breakfastfresh fruits n sweetsthey even have a buffet dinner for a reasonable pricerooms are goodthey even packed breakfast for an early flightjust go out n you can catch a cab on the road to plaka acropolis or ermou would cost you  euros,4/5
163,lovely hotel in athens center with pleasant agents,5/5
164,cozy clean nice staff close to restaurants,5/5
165,the room was clean the bed was hard the area was not very nice,3/5
166,i really like itand everything is good,5/5
167,fantastic service and customer service ,5/5
168,good hotel good rooms,4/5
169,so bad ,1/5
170,good hotel,3/5
171,so nasty,1/5
172,amazing hotel central location,5/5
173,correct,4/5
174,never been here,5/5
175,good city hotel,4/5
176,good hotel,3/5
177,good hotel,4/5
178, the facility is located in the omonia district near the national theater a great base for trips to any part of the city due to the proximity of the omonia metro station the hotel serves delicious buffet breakfasts from  am and on weekends and holidays from  am you can choose lunch or dinner for an additional fee of  euros delicious meals the hotel also offers laundry ironing and a wellness center according to the price list very pleasant and helpful staff right from the entrance to the reception the cleaning staff also deserves five stars as they change the bed linen and towels every day and make every effort to ensure that you are satisfied after returning from a day trip finally a small minus but not about the facility but about the surroundings due to the fact that the building is located in śródmieście when returning in the evening you may encounter people wandering around not encouraging the exchange of opinions however throughout our stay in this area no one ever caused any trouble it is carefully patrolled by the police and the athens municipal police and the people i mentioned above do not get in the way of tourists i recommend the facility,5/5
179, an excellent hotel at a very affordable price the rooms are neatcleaned every day breakfast and dinner are included in the price of accommodation the staff is very accommodating and you will get everything you are interested in from the excellent receptionist the hotel is located in a location from which it is possible to reach the acropolis in half an hours walk without a taxi servicenext to the hotel there is a museum of miniature greek sights which is another plus for the hotels locationi recommend it,5/5
180, stunning hotel wonderful reception  hours a day magnificent bar and breakfastbuffet staffwhat is interesting in a hotel is thereair conditioningcomfortable bathroom unfortunately without bidetbed and mattress that after a busy day will lull you to sleep in no timeinternational breakfast on the eighth floor excellent sweet  savory with tables on the terracesilentthe surrounding area however has pros and cons that a person must be able to weighpros  minutes walk from acropolis  minutes walk from lycabettus  minutes walk from the central market and the center from where all the tourist shopping streets depart  minutes from the national garden and the adjacent presidential palace where the guards change  hour from the airport by metro andor train paying a whopping  otherwise  for a taxicons i would like to point out that there are some cons to consider if you come from beautiful and quiet areas if you are already used to chaos and a bit of a ghetto you will feel at home toxic people on the streets at all hours they dont cause any nuisance other than visual my experience cat calling at all costs in greek even from nontoxic people always walk with someone dirt fortunately however the residents and workers clean the streets with water and detergent to make the sidewalks of a city in decay but which is slowly improving even if only briefly return to shinereview left to express your experience of  days spent in athens visiting a city with so much culture history and very alive as well as full of touristsi saw all the best known and least known places of interest like everywhere always avoid those things that appear on instagram they are just commercial places that offer poor services and cost too much for what they are worth,5/5
181, the location is the worst there is a street nearby with a lot of drug users hanging around the hotel the smell is terrible and the roads are dirtybe really careful please dont go out at nightthe hotel is compact and somewhat oldthe elevator is small so if a group of people comes it will take a long time to get on the elevatorthe good thing about the shower is the water pressure and hot water the cafe downstairs was relaxingeverything else is below average there is no kettle so you have to ask the front desk for hot water amenities are also minimal i wish there were tissues in the room,1/5
182, the room was very small and very poorly soundproofed you can hear everything that happens both outside and inside the hotel even the music inside the elevator from the bed the room was not very clean and neither were the towels the location is terrible it is in the worst neighborhood in athens,1/5
183, the hotel is ok even excellent for three stars friendly staff the elevator is ultra slow the breakfast on the th floor is wonderful close to the main locations on foot but the location is bad there are a lot of homeless people and drug addicts out there so choose for yourself between price and security not for small children,4/5
184, reservation via booking for  nights we only spent one and took another hotelfirst point the neighborhood and its surroundings are not at all safe especially when we have homeless people prostitutes and especially drug addicts we felt unsafesmall and poorly soundproofed room constant noise day  night tiny bathroom with street noise heard in the ventilation bedding of very poor quality extremely hard for the evening meal and breakfast even in the canteen we eat better with very little choice frozen and especially when it offers fish because it is viscous staff having forgotten their kindnessreally move on,1/5
185, priceperformance top room clean and pretty good unfortunately only very small a little tight for two large suitcases breakfast on the roof terrace was really nice with a view of the city only breakfast ends on time and no one is kind enough to let you know if you need or want anything else but otherwise its great staff really nice and friendly if it werent for the terrible location we would definitely come back regarding the location a few streets walk from omonia subway station just walking you immediately get scared of the amount of zombie junkies hanging around everywhere the streets there are also pretty dirty and its really uncomfortable to walk there in the eveningnevertheless we are grateful and for your price in combination with a taxi to the hotel door is a clear recommendation,4/5
186, i was here one day and it was perfect close to two train stations breakfast was amazing delicious buffet the only bad thing is that the neighborhood is a little sketchy i wouldnt leave there at night alone as a woman there are many people who live on the streets and surely have a drug problem very good hotel good internet,5/5
187, the staff are very friendly polite and attentive morning and evening meals are hearty but served lukewarm wifi is available with good speed,3/5
188, organized trip then hotel chosen by agencyvery dirty and run down area of the hotel people of dubious taste walking around at all hours of the day the hotel itself has acceptable rooms food of very poor quality,1/5
189, i couldnt sleep well the whole night after staying there the soundproofing was very poor there were drunk people knocking on our door at  am the cleaning staff knocked on the door at  am and we didnt check out until  oclock,1/5
190, the hotel is clean unfortunately very worn towels and sheets very small rooms and bathrooms only one elevator for the entire hotel so during rush hours it is necessary to go up and down the stairs the biggest problem is the area in which it is located many homeless people who use substances no matter what you go by syringes and needles on the sidewalks broken glass pipes the smell of substances lots of graffiti and abandoned premises,1/5
191, unacceptable hotel apart from the fact that the room smelled like a cesspool it had a burnt old blanket inside and when we left they asked us to pay for it the reception was rude and when we said to pay by card he raised the amount logically if you dont inform them that the blanket is burnt they will charge you,1/5
192, the bedding is great the fabulous bathroom no soundproofing the staff is in an unpleasant mood we are far from quality servicethe neighborhood is poorly located and is frequented by homeless people,3/5
193, good value for moneyit is a bit far from the historical siteit takes about  minutes by uber taxi from the airport,5/5
194, we were transferred to this hotel because the one booked supposedly had an air conditioning problem so not by choice but nothing special excellent breakfast at the top view of athens,5/5
195, well here the opinion is not clear both good and not so good as for the location yes its like the center and no matter how not you still have to walk through some bad streets to get there so that they dont scare you as everyone writes you need to walk along larger streets and then its not so scary the hotel itself is not bad the rooms with balconies are cleaned well there are no complaints they didnt provide shampoos and stuff like that when you checked in but it doesnt hurt figured it out the breakfast is good in the panoramic restaurant cool in principle i also liked this when choosing a hotel and of course the price it was acceptable whats also good which we didnt know about is that you can also order dinner for  euros  buffet you can eat your fill and dont have to go anywhere and look for where to have dinner just right after long walks now if it was two blocks closer to omonia square then it would be great,4/5
196, the hotel is relatively good clean well maintained the problem is the damn area concord dirty garbage drug addicts homeless probably the worst area in the whole of greece now you will tell me why should i go and ill answer you because youre a poor desperate man like me the breakfast buffet is basic eggs jams breads and coffees but base it on the keyword you will like  unlimited oh yes in conclusion if you are looking for something cheap not romantic a bit dangerous but clean this is the place for you,3/5
197, i do not recommend spending the night in the area because at night the area looks like a central station people inject freelyhowever the staff here are kind and caring and helpfuli sat here for coffee thanks to the excellent wifi,4/5
198, the hotel is located in the worst place in athensterrible reception terrible attention from the waitersthe room was acceptable not recommended,1/5
199, small simple and clean hotel decent staff apart from the evening waitress in the restaurant not very pleasant and the bartender who is great he is top notch hard bedding i personally dont like iton the other hand the hotel is located next to a cartier who fears a homeless drug addict too bad,4/5
200, the hotel is located in a neighborhood with many drug users on the streets hotel really needs renovation the rooms are smallthe double hotel room i lived in only had a chair and a double bed with one bedside table the stuff is old the sanitary facilities are not practical,2/5
201, yes great hotel frfr it was such an upgrade to our previous hotel the bathroom was ultra clean and the bed was lowkey so comfortable and the tv also worked and the food was also ultra tasty especially the potatoes were delicious,5/5
202, the room is quite satisfactory meeting the requirements it is reasonably comfortable but the room gets very hot during the day and the air conditioning turns off several times by itself the service is friendly and the breakfast is good with some variety we purchased our stay with dinner included so in terms of dinner it was a bit disappointing in the sense that despite being made up of starters main course drink and dessert it ends up failing because all the hot dishes are prepared in advance and are heated in the microwave when we are going to have dinner this can be clearly seen in the food despite this it was an excellent stay i just dont recommend including dinner in your stay,4/5
203, renting apartments by booking is highly discouraged  hour  minutes of waiting at the hotel reception to send us to a room that is smaller and  more expensive which smells of cigarettes or the wifi does not work to avoid,1/5
204, we had the chance to stay for  nights it is a very nice hotel the furniture and beds are very nice the bathroom has been renovated and is extremely modern but what i especially want to say is that the breakfast has a very rich menu everything is very diverse and delicious you can stay at this hotel just for the breakfast im sure you cant stay in a better hotel for these prices by the way it is also very close to metro and bus stops if we come to athens again golden city hotel will be our home again thanks so much for everything,5/5
205, the hotel is nice as expected from a  star hotelthe room i was in was very smallits location is relatively close to all places within walking distancebutits a shame that when you walk back to the hotel at night you walk through the streets of drug addicts and homeless people as well as a neighborhood of immigrants,4/5
206, tragic staff we booked a room as a family with three children on the day we were going to go they called us to confirm and we informed them that we will arrive late in the evening because we came down from veria we got there around  and were told by the two gentlemen who looked like pakistanis that the room had been given elsewhere and i found myself with three small children at midnight in athens looking for accommodation far from there,1/5
207, ill start by talking about the location the area is horrible not recommended at all but even less so if you go with children junkies everywhere and people up to no good second the firstclass facilities seem fine but when cockroaches start to appear in the rooms its not so funny anymore they changed my room and i kept finding it a disaster and if you want me to continue the buffet schedule is not understandable it tells you that they serve dinner from  to  and when you go up one day at  they are already cleaning up and another day at  people are still eating the food is terrible in terms of variety there is nothing at all  trays with four things and if you like it well and if not thats what it is i have an intolerance and they dont even have lactosefree milk i dont give it  stars because you cant and if you like climbing stairs here you will be fine because there is only one elevator for  floors and you never know when it will come,1/5
208, unfortunately the hotel is in the worst neighborhood in athens drug addicts shooting themselves at all hours of the day and generally unfriendly people on the street it is not advisable to walk back at night a shame because the hotel is good and very central you have to be careful not to step on the syringe on the floor,2/5
209, we stayed for a week during our stay in athens in this hotel at first glance the hotel is not bad the hall is nice and the staff at the reception were friendly and helpful our room was nice and well cleaned but only on the first day day after day only the superficial cleaning of the rooms was neglected the breakfast was satisfactory with both savory choices how sweet the breakfast staff were all kind apart from one middle aged employee who in my opinion was very rude in his attitude he was behind the counter all the time staring at what people were eating the exterior of the hotel leaves much to be desired in the morning and especially in the evening people of disreputable repute etc i do not recommend going out alone in the evening there was some work in progress so during peak hours it was a mess to use the lift as the stairs were closed and sometimes the wait was long to get down all small measures that should be improved the hotel is located near piazza omonia from there you can move very easily throughout the city by metro and bus for the rest we had a good time qualityprice is good,4/5
210, the poor area in which the hotel is located is more than covered by its fantastic staff in all respectsvalue for money single room on the rd floor no soundproofing the door had an empty half finger the view was amazing of the room on the outside  and from the roof garden to the concrete of athensi wonder about some people who write about amazing views i really dosuper full breakfast,3/5
211, the first hotel we stayed in when we came to athens actually we wanted an apartment and paid for it to the intermediary company since the apartment was not vacant they hosted us at the hotel even though the hotel was more expensive they did not ask for extra money this approach is enough for me to give full marks the rooms were a little small but it didnt bother me they serve breakfast on the top floor in the morning but be there on time otherwise they collect everything when the time is up there are many people living on the streets around this is not nice thanks,4/5
212, excellent central hotel  meters from the omonia metroclean excellent quality dinnerclean spacious rooms with safe fridge and very comfortable mattressesin the afternoon homeless and disadvantaged people ,4/5
213, the room smells strongly of cigarette smoke it feels like you are in a pub the faucet is not working the floor is no comment terrible location if you want to see little india then come here dirty drug addicts oriental music in the middle of the night the worst experience of my travels the only positive thing is the restaurant on the roof,2/5
214, around the hotel is a neglected area that part of the city does not appear to be pretty but once you enter the hotel lobby you realize that it is very beautiful inside the attention they gave me was great the room ,5/5
215, cozy and clean room sensational spectacular service i was already missing that kind of good education in service in the balkans the attendant john was extremely attentive and polite very good and diverse breakfast one of the best checkin and checkout of my vacation trips,5/5
216, at the beginning of march we spent  nights at the golden city hotelthe location is not ideal at all each time the taxi took us back to the hotel it was impossible to cross the road because there was too much traffic and no traffic lights a real disaster with three children,4/5
217, worse hotel the person in charge after a remark instead of coming to talk in person called her and she didnt care about the remark we made to hera simple apology does not solve the problem rude almost everyone from the staff,1/5
218, a hotel in the city center is an advantage but also a disadvantage because the city does not sleep and rooms on the other side can be noisy at night rooms equipped with necessary things it is important that there is air conditioning the dining room is located on the eighth floor which is a big advantage because it offers a beautiful view of the entire city of athens i recommend,4/5
219, they gave us our key before our checkin time but the room was so small there was no room to step when we put the suitcases to the reception we told him that we did not reserve this room and that there was not even a photo of such a room on the site and we demanded and insisted that he change it he made the change sullenly it was a bad start for uscleanliness bathroom was full of hair on the nd day our room was cleaner because a different lady did her job that daybreakfast plenty of variety beautiful view coffee is badenvironment close to the stations you can even walk in the plaka area but i dont think you should walk when you leave the hotel and go to the opposite street you will see  people preparing their devices on the sidewalks and using drugs if you try the other street you will cross paths with women manual workers it is not difficult to predict the night of a place that is like this during the day  but there are also famous chain hotels just ahead strange,3/5
220, booked by phone  days in advance for  nights and upon arrival we were informed that one night is booked and there is no room available for a second night instead of business purely we ended up after  hours of searching in another hotel and it kind of spoiled our experience day,1/5
221, a bright oasis in a gray dreary neighborhood,5/5
222, even one star is too much we booked a room called athens cozy apart from booking they are a complete fraud we said we would be there at night they also confirmed the checkin and then they sent me a message saying that i could pick up the key from the golden city hotel at the end of the street i will add the message when i went to the mentioned hotel they stated that there was no such key and that they could not reach the room owners and without any help they said unfortunately we did not have a room and forced us to stay on the street we were left outside at  while dangerous people who could not stand on their feet because of drugs were walking around the streets it was an incredibly disgraceful experience the golden city hotel reception who contacted us seemed like they didnt even care and got on our nerves by saying unfortunately we dont have room unfortunately we dont have the key these people are people who do collusive business they know about each other but they are trying to defraud people by taking their money they do nothing but deceive people if you care about yourself at all stay away stay away from both of these companies those who do this be ashamed of your humanity,1/5
223, the hotel is in a very bad locationthe hotel is very good and the staff are very friendly,3/5
224, never again the hotel is located near  subway stations but you can only reach them via alleys that are full of homeless people drugs etc so we always took a taxi the path is not manageable with a childthere was no wifi in the room only a tv without a remote control it is old and worn despite superficial renovation the noise from the busy street in front of the hotel is not dampened by the old windows its always loud you can always hear your roommatecleaning is only done very superficiallythere are much better hotels in athens in the same price range so you cant even say its good value for money,1/5
225, service and rooms are okay  but there are a lot of drug addicts around the hotel and unfortunately very hard drugs  directly from our balcony you could see someone injecting themselves on the street in the eveningthere are certainly people who can ignore this for the low price but for us it was an unpleasant feeling just walking to the hotel from the metro the drug problem is clearly ignored by the authorities as dealers here are clearly selling heroin and crack on the streets from black backpacksunfortunately the breakfast is not that tasty with the exception of the rooms everything is more reminiscent of a hostel  some italian young people were here to party and unfortunately the rooms are very noisyon the positive side the staff was friendly,1/5
226, we arrived in a very charming bordering on luxurious hotel with a very friendly receptionist who showed us the room as well as the breakfast location breakfast which by the way was just incredible diverse and succulent you will find typically greek specialtiesas for the room it was really small but as you will see the bed was comfortableunfortunately the horrible neighborhood tox prostitute junkie live there without embarrassmentno way to go out in the evening unless you come back by taxi which unfortunately incurs additional costs i can tell you about an alternative hotel belonging to the same chain and offering the same prices the area there is also terrible  but its a stones throw from the metro so you get in quickly even if this area is really dangerous during the day you will not fear anything because the junkies are asleep,3/5
227, i just checked in and its much better than the hostel in synta magma square it makes me wish i had come here right from piraeus the front desk was also very helpful and it smells dangerous because there are homeless people but its not something that a former military veteran would worry about it seems like you pay a city fee of  euros per night but they also provide breakfast so it seems to be the best choice for solo travelers,5/5
228, dangerous area they broke into our car broke the window and stole our personal belongings,3/5
229, the location is terrible the worst area in athens its disgustingly located on the street it stinks very much and there are a lot of homeless people the room is all smoky you get the impression that you are in a cheap pub there is no insulation in the rooms a definite plus is the breakfast thats where all the pluses end,1/5
230, the service at the hotel is excellent the cleanliness is perfect cleaning is done daily bed linen and towels were changed every day the plumbing was new everything worked flawlessly ,8.1/10
231, the hotel had everything you need it is located in a quite interesting location on the acropolis maybe a minute walk about  minutes to the metro station varied breakfasts,5/5
232, the rooms are clean cleaned every day breakfast and dinner are delicious and quite solid for a  hotel the hotel parking is not part of the hotel it works  hours the price is eday if you take the car during the day otherwise it is e omonia metro station in nearby but around the hotel there are a lot of vagrants and drug addicts which are not pleasant to watch even if we didnt have any problems with themwe are satisfied with our stay in the hotel and with the staff,5/5
233, hellowe were pleased with the service and quality of the hotel however the breaking bad scenes in the intro and outro were a disaster the biggest fault is the operator company pronto tur he shouldnt adjust this placei mean the homeless and drug addicts around the hotel are very disturbing of course this is not a chaos created by the hotel however the public administration should produce a solution for the people there or mr is someone like fring feeding themnevermind keep well stay warm,4/5
234, poorly maintained hotel with many flaws cleanliness leaves a lot to be desired the room we had was very neglected ,1/5
235, hotel located in the northern area of athens the neighborhood is not the best in fact in some streets you can see drug dealing etc however it is not dangerous even due to the frequent passage of police the structure although dated is well placed very spacious and clean rooms the hotel which has eight floors offers buffet breakfast on the eighth floor overlooking the city the location although slightly out of the way is still very central in fact at about  meters there is one of the main omonia metro stations from which you can reach the acropolis in just  stops,4/5
236, a budget hotel thats how i would put it unfortunately nothing impressed me there but it didnt have to be because it was only an accommodation base  the only plus is the maids  the room was cleaned very carefully every day thank you ,3/5
237, the district is uninteresting nice hotel service express checkin and checkout tasty breakfast wide selection clean room unfortunately the windows were leaky which made it a bit cold in the room,4/5
238, we only spent one night the service the stay and the room were very good it is a  star hotel but it could perfectly have been  the biggest problem is that unfortunately the center of athens where this hotel is located like many others is full of people in the process of detoxification and it is easy to find people like that both day and night anywhere we always walked to the main areas and although it is true that nothing has ever happened to us the truth is that the contrast of seeing people in this state in front of hotels and luxurious stores is very impressive if you think this is an impediment taxis would be a good alternative for everything else an excellent hotel,4/5
239, first of all there are homeless people opposite the hotel and on the road to the center they are uncontrolled and dangerous sounds of fighting are heard until the morning you are stuck to the bathroom window in the toilet breakfast is not bad since we were going as a group they took us across the road accompanied by the police for safety one should stay closer to the center taxi drivers in the center ask for three times more money because there is traffic i do not recommend,1/5
240, the hotel is great they are friendly clean attentive and helpfulthe facilities are modern for the center of athens and for the price you paythe breakfast is delicious and the hotel restaurant is located on the top floor where the views and terrace are very pleasantnow despite being very well located at a strategic level in the city several streets in the surrounding area are frequented by drug addicts not one not two quite a few although in the center of athens you see many regardless of the location it is not a problem during the day since they are not presentat night it is something different on a visual level it can be a bit impressive for a couple without children or a group of friends it is a very good qualityprice optionwith children another area is better,4/5
241, you cant complain about the hotel itself the rooms are neat clean and modern with a flat screen the breakfast is good and you even have a nice view the beds could be a lot softer as a threebed room you get two beds and a folding bed with a few cushions which you cant sell as a real threebed roomthe bathroom is clean and modern but the shower doesnt have a curtain or anything so you get the whole floor wet when you showerbut the biggest and real problem is the location there are junkies and bums everywhere decision on the choice of words but thats how it is it stinks its dirty and no one should be walking around here alone after nightfall at the latesthowever if you stay in groups and always take the direct route towards the city center or something like thatits okay,2/5
242, there are no reviews from japanese peopleits a good hotel it was  yen for one night and two meals included the taste of the food is also goodwell its been said a lot that the surrounding environment is not good highly recommended for people who dont mind being in a bad place,5/5
243, me and my family  adults and a  year old child stayed  nights at the golden city hotel and it was a very pleasant experience clean and renovated rooms rich breakfast and warm atmosphere in general the girls at the front desk are stars they welcomed us with a smile and genuine interest and service george hotel security was kind and cheerful he helped us a lot with uber bags and anything else we needed during our stay thank you george you are a star,5/5
244, perfect for a night in the city we stayed with mp at this hotel due to unforeseen travel arrangements acceptable dinner and very good breakfast on the terrace ,4/5
245, the fairly central location clean and wellkept rooms daily linen change the abundant breakfast is served on a splendid terrace the only flaw is that the surrounding area is poorly frequented in the evening however the stay was wonderful as you can easily reach all the most beautiful places to visit optimal,5/5
246, very nice hotel located in the heart of athens on a very busy street but with soundproof rooms so we had a very good rest too bad the side streets are in disrepair and very dirty nonetheless very nice hotel impeccably clean spotlessly clean room with daily change of towels bed with super comfortable new mattresses and super soft sheets very friendly and helpful staff very rich breakfast with sweet and savory local specialities all to be consumed in the breakfast room on the eighth floor from which you can enjoy a wonderful view of the city they also serve lunch and dinner hotel very close to the subway which can take you everywhere the hotel has a bar and a large bright room where you can entertain yourself i definitely recommend it also very suitable for couples with children not to mention the truly modest cost i would definitely stay here again,5/5
247, the hotel as such in terms of facilities is quite good the rooms are correct clean and well equipped the breakfast is buffet and varied and the staff in general is quite friendlyspeaking of location it is important that you know where you are going to stay because the reality you are going to face is very sad it is completely full of street dwellers consuming drugs which is quite shocking they do not approach you as such but yes they are everywhere and if going during the day is not pleasant at night i am sure that more than one person would not do itits a shame because the hotel is not to blame but i think that if you are going to stay there at least know what you are going to find,3/5
248, hotel has a good structure but is in an area with drug users at night the perception is of a super dangerous place classic example of an establishment that was built in a location that does not favor its services it is close to metro stations and bus stops but if your interest is in seeing the tourist attractions and enjoying a peaceful walk around the city this is not even close to an appropriate place to stay after visiting i recommend looking for a more appropriate hotel to stay close to tourist attractions the prices are very close and the experience of staying in a room for fear of going out doesnt even make up for the difference in price compared to hotels close to the attractions i stayed at this hotel because i had put it in the search engine to be in the center but the center is not where things are located,2/5
249, i stayed at the hotel with my girlfriend for  nightsthe environment is ugly dirty and you have to take good care of yourself and your valuables the taxi driver told us when we arrived at the hotel there are a lot of shady characters drug use and trafficking for my next stay in athens i would look for a hotel in a better location apart from that there are many shopping opportunities in the immediate area and many of athens sights can be reached on foot in  minutes the nearest metro station is about six minutes awaythe hotel itself is beautifully and friendly designed the reception is open  and the staff is friendly you feel protected in the hotelour room met our needs it is nicely furnished and has a sufficient room size there is a balcony but the street in front of the hotel is busy the resulting bad air and noise quickly drive you back inside the windows are well insulated so when the balcony door is closed you can only hear the loud motorcyclesthe bathroom is basically nice too small unplastered areas detract from the overall impression when showering you have to be careful not to flood the floor of half the bathroombreakfast and dinner are available in the restaurant with a roof terrace on the top floorthe food is generally good and the selection is also ok due to the lack of food labels people with intolerances or vegetarians for example have a much more difficult timeunfortunately the restaurant was closed on two of our five evenings instead we had dinner at the hotel barthere was simply no communication with the staff in this regard we were not informed about this in advance and food was simply put on the table there was no menu there was just a meal consisting of salad mashed potatoes and beef my food was also coldso for vegetarians there is only mashed potatoes and salad this is definitely not the same as the buffet in a restaurant it is outrageous not to inform hotel guests not to offer a full vegetarian option and to charge full price for the makeshift offer,3/5
250, the three of us had more than enough space in the room the beds were comfortable and the breakfast was good there was a lot to choose from so there was something for everyonethe reception staff were very friendly and spoke very good english the room was cleanthe view at breakfast was fantasticthe hotel was quite central the price was really unbeatable,5/5
251, excellent clean hotel surprisingly in the middle of the dirty streets of athens there is parking nearbycomfortable large bed the room is clean no foreign odors i was pleased with the daily service and the shaped towelsbreakfast on the rooftop overlooking the acropolis was an unexpected bonus the breakfast is very varied its a pity there are no vegetables  only salad but the watermelons and melons pleased us with their sweetnesstwo elevators hour bar on the ground floor,5/5
252, it is located in a noisy area and offers a less than ideal menu ,2/5
253, value for money hotel in metaxourgeio and next to omonia the rooms are renovated and clean but small the space is sufficient for a nights sleep and basic needs the prices are reasonable and there is a standard buffet breakfast on the th floor with a nice view the hotel is very noisy because it is big and hosts groups and school trips people make a fuss during the common quiet hours without any remark being made by the hotel manager the area around the hotel is home to drug users and drunks in the evenings so be careful the metro stop is just a stones throw away suitable for a short visit to athens or a business trip for those who dont want to spend a lot of money,4/5
254, we were welcomed very well the staff is very kind and helpful we booked with the half board formula the restaurant offers really good dishes the rooms are very clean excellent hotel,5/5
255, the hotel is located in a very uninteresting area which as we found out is simply an immigrant district unfortunately im afraid to go back alone after dark the view from the window of homeless people  is really terrifying  so i dont recommend the hotel to families with children and especially women unfortunately you have to watch your step when approaching the hotel as it is very easy to encounter a syringe or simply used needles on your waythe hotel itself was very pleasant the service was nice and helpful the rooms were cleaned every day the hotel was generally neat and clean breakfasts are very monotonous without vegetables or fruit but perfect for a morning snack before trying local delicacies everything would be great if not for the terrible location,3/5
256, hotel in a very poor area quite luxurious hotel but shower and bathtub too small very good breakfast with a beautiful view of athens very secure with a card system to open the doors and turned on the power to the room correct set,3/5
257, the room was beautiful very spacious comfortable and impeccably clean the reception service is excellent breakfast is very goodwe went to several hotels in athens and this is the best without a doubtthe area is a bit dangerous but it is close to everything  to  minutes from everything most attractive and touristy in athens you just have to be careful at night nothing happened to us you must be attentivei recommend this hotel  stars definitely,5/5
